"aar","bydel_id","spraak","enhet","tabellvariabel","tabell_navn","fylke_id","naringsregion_id","kommune_id"
"2013","NULL","minoritet","personer","22","voksne_videregaende","NULL","NULL","1124"
"2013","NULL","minoritet","prosent","27.5","voksne_videregaende","NULL","NULL","1124"
"2013","NULL","ikke_minoritet","personer","58","voksne_videregaende","NULL","NULL","1124"
"2013","NULL","ikke_minoritet","prosent","72.5","voksne_videregaende","NULL","NULL","1124"
"2013","NULL","alle","personer","36","voksne_videregaende","NULL","NULL","1127"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1127"
"2013","NULL","minoritet","personer","7","voksne_videregaende","NULL","NULL","1127"
"2013","NULL","minoritet","prosent","19.4","voksne_videregaende","NULL","NULL","1127"
"2013","NULL","ikke_minoritet","personer","29","voksne_videregaende","NULL","NULL","1127"
"2013","NULL","ikke_minoritet","prosent","80.6","voksne_videregaende","NULL","NULL","1127"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","NULL","1129"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1129"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1129"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1129"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1129"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1129"
"2013","NULL","alle","personer","55","voksne_videregaende","NULL","NULL","1130"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1130"
"2013","NULL","minoritet","personer","7","voksne_videregaende","NULL","NULL","1130"
"2013","NULL","minoritet","prosent","12.7","voksne_videregaende","NULL","NULL","1130"
"2013","NULL","ikke_minoritet","personer","48","voksne_videregaende","NULL","NULL","1130"
"2013","NULL","ikke_minoritet","prosent","87.3","voksne_videregaende","NULL","NULL","1130"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","NULL","1133"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1133"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1133"
"2013","NULL","minoritet","prosent","25","voksne_videregaende","NULL","NULL","1133"
"2013","NULL","ikke_minoritet","personer","3","voksne_videregaende","NULL","NULL","1133"
"2013","NULL","ikke_minoritet","prosent","75","voksne_videregaende","NULL","NULL","1133"
"2013","NULL","alle","personer","21","voksne_videregaende","NULL","NULL","1134"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1134"
"2013","NULL","minoritet","personer","6","voksne_videregaende","NULL","NULL","1134"
"2013","NULL","minoritet","prosent","28.6","voksne_videregaende","NULL","NULL","1134"
"2013","NULL","ikke_minoritet","personer","15","voksne_videregaende","NULL","NULL","1134"
"2013","NULL","ikke_minoritet","prosent","71.4","voksne_videregaende","NULL","NULL","1134"
"2013","NULL","alle","personer","39","voksne_videregaende","NULL","NULL","1135"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1135"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1135"
"2013","NULL","minoritet","prosent","5.1","voksne_videregaende","NULL","NULL","1135"
"2013","NULL","ikke_minoritet","personer","37","voksne_videregaende","NULL","NULL","1135"
"2013","NULL","ikke_minoritet","prosent","94.9","voksne_videregaende","NULL","NULL","1135"
"2013","NULL","alle","personer","11","voksne_videregaende","NULL","NULL","1141"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1141"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1141"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1141"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1141"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1141"
"2013","NULL","alle","personer","17","voksne_videregaende","NULL","NULL","1142"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1142"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1142"
"2013","NULL","minoritet","prosent","5.9","voksne_videregaende","NULL","NULL","1142"
"2013","NULL","ikke_minoritet","personer","16","voksne_videregaende","NULL","NULL","1142"
"2013","NULL","ikke_minoritet","prosent","94.1","voksne_videregaende","NULL","NULL","1142"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","NULL","1144"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1144"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1144"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1144"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1144"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1144"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","NULL","1145"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1145"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1145"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1145"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1145"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1145"
"2013","NULL","alle","personer","26","voksne_videregaende","NULL","NULL","1146"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1146"
"2013","NULL","minoritet","personer","4","voksne_videregaende","NULL","NULL","1146"
"2013","NULL","minoritet","prosent","15.4","voksne_videregaende","NULL","NULL","1146"
"2013","NULL","ikke_minoritet","personer","22","voksne_videregaende","NULL","NULL","1146"
"2013","NULL","ikke_minoritet","prosent","84.6","voksne_videregaende","NULL","NULL","1146"
"2013","NULL","alle","personer","174","voksne_videregaende","NULL","NULL","1149"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1149"
"2013","NULL","minoritet","personer","38","voksne_videregaende","NULL","NULL","1149"
"2013","NULL","minoritet","prosent","21.8","voksne_videregaende","NULL","NULL","1149"
"2013","NULL","ikke_minoritet","personer","136","voksne_videregaende","NULL","NULL","1149"
"2013","NULL","ikke_minoritet","prosent","78.2","voksne_videregaende","NULL","NULL","1149"
"2013","NULL","alle","personer","40","voksne_videregaende","NULL","NULL","1160"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1160"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","NULL","1160"
"2013","NULL","minoritet","prosent","12.5","voksne_videregaende","NULL","NULL","1160"
"2013","NULL","ikke_minoritet","personer","35","voksne_videregaende","NULL","NULL","1160"
"2013","NULL","ikke_minoritet","prosent","87.5","voksne_videregaende","NULL","NULL","1160"
"2013","NULL","alle","personer","1873","voksne_videregaende","NULL","NULL","1201"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1201"
"2013","NULL","minoritet","personer","645","voksne_videregaende","NULL","NULL","1201"
"2013","NULL","minoritet","prosent","34.4","voksne_videregaende","NULL","NULL","1201"
"2013","NULL","ikke_minoritet","personer","1228","voksne_videregaende","NULL","NULL","1201"
"2013","NULL","ikke_minoritet","prosent","65.6","voksne_videregaende","NULL","NULL","1201"
"2013","NULL","alle","personer","20","voksne_videregaende","NULL","NULL","1211"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1211"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","NULL","1211"
"2013","NULL","minoritet","prosent","25","voksne_videregaende","NULL","NULL","1211"
"2013","NULL","ikke_minoritet","personer","15","voksne_videregaende","NULL","NULL","1211"
"2013","NULL","ikke_minoritet","prosent","75","voksne_videregaende","NULL","NULL","1211"
"2013","NULL","alle","personer","40","voksne_videregaende","NULL","NULL","1216"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1216"
"2013","NULL","minoritet","personer","4","voksne_videregaende","NULL","NULL","1216"
"2013","NULL","minoritet","prosent","10","voksne_videregaende","NULL","NULL","1216"
"2013","NULL","ikke_minoritet","personer","36","voksne_videregaende","NULL","NULL","1216"
"2013","NULL","ikke_minoritet","prosent","90","voksne_videregaende","NULL","NULL","1216"
"2013","NULL","alle","personer","94","voksne_videregaende","NULL","NULL","1219"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1219"
"2013","NULL","minoritet","personer","23","voksne_videregaende","NULL","NULL","1219"
"2013","NULL","minoritet","prosent","24.5","voksne_videregaende","NULL","NULL","1219"
"2013","NULL","ikke_minoritet","personer","71","voksne_videregaende","NULL","NULL","1219"
"2013","NULL","ikke_minoritet","prosent","75.5","voksne_videregaende","NULL","NULL","1219"
"2013","NULL","alle","personer","168","voksne_videregaende","NULL","NULL","1221"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1221"
"2013","NULL","minoritet","personer","38","voksne_videregaende","NULL","NULL","1221"
"2013","NULL","minoritet","prosent","22.6","voksne_videregaende","NULL","NULL","1221"
"2013","NULL","ikke_minoritet","personer","130","voksne_videregaende","NULL","NULL","1221"
"2013","NULL","ikke_minoritet","prosent","77.4","voksne_videregaende","NULL","NULL","1221"
"2013","NULL","alle","personer","24","voksne_videregaende","NULL","NULL","1222"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1222"
"2013","NULL","minoritet","personer","3","voksne_videregaende","NULL","NULL","1222"
"2013","NULL","minoritet","prosent","12.5","voksne_videregaende","NULL","NULL","1222"
"2013","NULL","ikke_minoritet","personer","21","voksne_videregaende","NULL","NULL","1222"
"2013","NULL","ikke_minoritet","prosent","87.5","voksne_videregaende","NULL","NULL","1222"
"2013","NULL","alle","personer","25","voksne_videregaende","NULL","NULL","1223"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1223"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","NULL","1223"
"2013","NULL","minoritet","prosent","20","voksne_videregaende","NULL","NULL","1223"
"2013","NULL","ikke_minoritet","personer","20","voksne_videregaende","NULL","NULL","1223"
"2013","NULL","ikke_minoritet","prosent","80","voksne_videregaende","NULL","NULL","1223"
"2013","NULL","alle","personer","92","voksne_videregaende","NULL","NULL","1224"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1224"
"2013","NULL","minoritet","personer","19","voksne_videregaende","NULL","NULL","1224"
"2013","NULL","minoritet","prosent","20.7","voksne_videregaende","NULL","NULL","1224"
"2013","NULL","ikke_minoritet","personer","73","voksne_videregaende","NULL","NULL","1224"
"2013","NULL","ikke_minoritet","prosent","79.3","voksne_videregaende","NULL","NULL","1224"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","NULL","1227"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1227"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1227"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1227"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1227"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1227"
"2013","NULL","alle","personer","45","voksne_videregaende","NULL","NULL","1228"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1228"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1228"
"2013","NULL","minoritet","prosent","2.2","voksne_videregaende","NULL","NULL","1228"
"2013","NULL","ikke_minoritet","personer","44","voksne_videregaende","NULL","NULL","1228"
"2013","NULL","ikke_minoritet","prosent","97.8","voksne_videregaende","NULL","NULL","1228"
"2013","NULL","alle","personer","18","voksne_videregaende","NULL","NULL","1231"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1231"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1231"
"2013","NULL","minoritet","prosent","5.6","voksne_videregaende","NULL","NULL","1231"
"2013","NULL","ikke_minoritet","personer","17","voksne_videregaende","NULL","NULL","1231"
"2013","NULL","ikke_minoritet","prosent","94.4","voksne_videregaende","NULL","NULL","1231"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","NULL","1232"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1232"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1232"
"2013","NULL","minoritet","prosent","33.3","voksne_videregaende","NULL","NULL","1232"
"2013","NULL","ikke_minoritet","personer","4","voksne_videregaende","NULL","NULL","1232"
"2013","NULL","ikke_minoritet","prosent","66.7","voksne_videregaende","NULL","NULL","1232"
"2013","NULL","alle","personer","3","voksne_videregaende","NULL","NULL","1233"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1233"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1233"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1233"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1233"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1233"
"2013","NULL","alle","personer","6","voksne_videregaende","NULL","NULL","1234"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1234"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1234"
"2013","NULL","minoritet","prosent","16.7","voksne_videregaende","NULL","NULL","1234"
"2013","NULL","ikke_minoritet","personer","5","voksne_videregaende","NULL","NULL","1234"
"2013","NULL","ikke_minoritet","prosent","83.3","voksne_videregaende","NULL","NULL","1234"
"2013","NULL","alle","personer","102","voksne_videregaende","NULL","NULL","1235"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1235"
"2013","NULL","minoritet","personer","18","voksne_videregaende","NULL","NULL","1235"
"2013","NULL","minoritet","prosent","17.6","voksne_videregaende","NULL","NULL","1235"
"2013","NULL","ikke_minoritet","personer","84","voksne_videregaende","NULL","NULL","1235"
"2013","NULL","ikke_minoritet","prosent","82.4","voksne_videregaende","NULL","NULL","1235"
"2013","NULL","alle","personer","68","voksne_videregaende","NULL","NULL","1238"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1238"
"2013","NULL","minoritet","personer","24","voksne_videregaende","NULL","NULL","1238"
"2013","NULL","minoritet","prosent","35.3","voksne_videregaende","NULL","NULL","1238"
"2013","NULL","ikke_minoritet","personer","44","voksne_videregaende","NULL","NULL","1238"
"2013","NULL","ikke_minoritet","prosent","64.7","voksne_videregaende","NULL","NULL","1238"
"2013","NULL","alle","personer","31","voksne_videregaende","NULL","NULL","1241"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1241"
"2013","NULL","minoritet","personer","4","voksne_videregaende","NULL","NULL","1241"
"2013","NULL","minoritet","prosent","12.9","voksne_videregaende","NULL","NULL","1241"
"2013","NULL","ikke_minoritet","personer","27","voksne_videregaende","NULL","NULL","1241"
"2013","NULL","ikke_minoritet","prosent","87.1","voksne_videregaende","NULL","NULL","1241"
"2013","NULL","alle","personer","25","voksne_videregaende","NULL","NULL","1242"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1242"
"2013","NULL","minoritet","personer","4","voksne_videregaende","NULL","NULL","1242"
"2013","NULL","minoritet","prosent","16","voksne_videregaende","NULL","NULL","1242"
"2013","NULL","ikke_minoritet","personer","21","voksne_videregaende","NULL","NULL","1242"
"2013","NULL","ikke_minoritet","prosent","84","voksne_videregaende","NULL","NULL","1242"
"2013","NULL","alle","personer","137","voksne_videregaende","NULL","NULL","1243"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1243"
"2013","NULL","minoritet","personer","27","voksne_videregaende","NULL","NULL","1243"
"2013","NULL","minoritet","prosent","19.7","voksne_videregaende","NULL","NULL","1243"
"2013","NULL","ikke_minoritet","personer","110","voksne_videregaende","NULL","NULL","1243"
"2013","NULL","ikke_minoritet","prosent","80.3","voksne_videregaende","NULL","NULL","1243"
"2013","NULL","alle","personer","25","voksne_videregaende","NULL","NULL","1244"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1244"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1244"
"2013","NULL","minoritet","prosent","4","voksne_videregaende","NULL","NULL","1244"
"2013","NULL","ikke_minoritet","personer","24","voksne_videregaende","NULL","NULL","1244"
"2013","NULL","ikke_minoritet","prosent","96","voksne_videregaende","NULL","NULL","1244"
"2013","NULL","alle","personer","50","voksne_videregaende","NULL","NULL","1245"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1245"
"2013","NULL","minoritet","personer","9","voksne_videregaende","NULL","NULL","1245"
"2013","NULL","minoritet","prosent","18","voksne_videregaende","NULL","NULL","1245"
"2013","NULL","ikke_minoritet","personer","41","voksne_videregaende","NULL","NULL","1245"
"2013","NULL","ikke_minoritet","prosent","82","voksne_videregaende","NULL","NULL","1245"
"2013","NULL","alle","personer","157","voksne_videregaende","NULL","NULL","1246"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1246"
"2013","NULL","minoritet","personer","26","voksne_videregaende","NULL","NULL","1246"
"2013","NULL","minoritet","prosent","16.6","voksne_videregaende","NULL","NULL","1246"
"2013","NULL","ikke_minoritet","personer","131","voksne_videregaende","NULL","NULL","1246"
"2013","NULL","ikke_minoritet","prosent","83.4","voksne_videregaende","NULL","NULL","1246"
"2013","NULL","alle","personer","200","voksne_videregaende","NULL","NULL","1247"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1247"
"2013","NULL","minoritet","personer","32","voksne_videregaende","NULL","NULL","1247"
"2013","NULL","minoritet","prosent","16","voksne_videregaende","NULL","NULL","1247"
"2013","NULL","ikke_minoritet","personer","168","voksne_videregaende","NULL","NULL","1247"
"2013","NULL","ikke_minoritet","prosent","84","voksne_videregaende","NULL","NULL","1247"
"2013","NULL","alle","personer","46","voksne_videregaende","NULL","NULL","1251"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1251"
"2013","NULL","minoritet","personer","9","voksne_videregaende","NULL","NULL","1251"
"2013","NULL","minoritet","prosent","19.6","voksne_videregaende","NULL","NULL","1251"
"2013","NULL","ikke_minoritet","personer","37","voksne_videregaende","NULL","NULL","1251"
"2013","NULL","ikke_minoritet","prosent","80.4","voksne_videregaende","NULL","NULL","1251"
"2013","NULL","alle","personer","5","voksne_videregaende","NULL","NULL","1252"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1252"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1252"
"2013","NULL","minoritet","prosent","40","voksne_videregaende","NULL","NULL","1252"
"2013","NULL","ikke_minoritet","personer","3","voksne_videregaende","NULL","NULL","1252"
"2013","NULL","ikke_minoritet","prosent","60","voksne_videregaende","NULL","NULL","1252"
"2013","NULL","alle","personer","54","voksne_videregaende","NULL","NULL","1253"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1253"
"2013","NULL","minoritet","personer","6","voksne_videregaende","NULL","NULL","1253"
"2013","NULL","minoritet","prosent","11.1","voksne_videregaende","NULL","NULL","1253"
"2013","NULL","ikke_minoritet","personer","48","voksne_videregaende","NULL","NULL","1253"
"2013","NULL","ikke_minoritet","prosent","88.9","voksne_videregaende","NULL","NULL","1253"
"2013","NULL","alle","personer","43","voksne_videregaende","NULL","NULL","1256"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1256"
"2013","NULL","minoritet","personer","11","voksne_videregaende","NULL","NULL","1256"
"2013","NULL","minoritet","prosent","25.6","voksne_videregaende","NULL","NULL","1256"
"2013","NULL","ikke_minoritet","personer","32","voksne_videregaende","NULL","NULL","1256"
"2013","NULL","ikke_minoritet","prosent","74.4","voksne_videregaende","NULL","NULL","1256"
"2013","NULL","alle","personer","40","voksne_videregaende","NULL","NULL","1259"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1259"
"2013","NULL","minoritet","personer","10","voksne_videregaende","NULL","NULL","1259"
"2013","NULL","minoritet","prosent","25","voksne_videregaende","NULL","NULL","1259"
"2013","NULL","ikke_minoritet","personer","30","voksne_videregaende","NULL","NULL","1259"
"2013","NULL","ikke_minoritet","prosent","75","voksne_videregaende","NULL","NULL","1259"
"2013","NULL","alle","personer","28","voksne_videregaende","NULL","NULL","1260"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1260"
"2013","NULL","minoritet","personer","4","voksne_videregaende","NULL","NULL","1260"
"2013","NULL","minoritet","prosent","14.3","voksne_videregaende","NULL","NULL","1260"
"2013","NULL","ikke_minoritet","personer","24","voksne_videregaende","NULL","NULL","1260"
"2013","NULL","ikke_minoritet","prosent","85.7","voksne_videregaende","NULL","NULL","1260"
"2013","NULL","alle","personer","81","voksne_videregaende","NULL","NULL","1263"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1263"
"2013","NULL","minoritet","personer","15","voksne_videregaende","NULL","NULL","1263"
"2013","NULL","minoritet","prosent","18.5","voksne_videregaende","NULL","NULL","1263"
"2013","NULL","ikke_minoritet","personer","66","voksne_videregaende","NULL","NULL","1263"
"2013","NULL","ikke_minoritet","prosent","81.5","voksne_videregaende","NULL","NULL","1263"
"2013","NULL","alle","personer","9","voksne_videregaende","NULL","NULL","1264"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1264"
"2013","NULL","minoritet","personer","2","voksne_videregaende","NULL","NULL","1264"
"2013","NULL","minoritet","prosent","22.2","voksne_videregaende","NULL","NULL","1264"
"2013","NULL","ikke_minoritet","personer","7","voksne_videregaende","NULL","NULL","1264"
"2013","NULL","ikke_minoritet","prosent","77.8","voksne_videregaende","NULL","NULL","1264"
"2013","NULL","alle","personer","3","voksne_videregaende","NULL","NULL","1265"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1265"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1265"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1265"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1265"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1265"
"2013","NULL","alle","personer","10","voksne_videregaende","NULL","NULL","1266"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1266"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1266"
"2013","NULL","minoritet","prosent","10","voksne_videregaende","NULL","NULL","1266"
"2013","NULL","ikke_minoritet","personer","9","voksne_videregaende","NULL","NULL","1266"
"2013","NULL","ikke_minoritet","prosent","90","voksne_videregaende","NULL","NULL","1266"
"2013","NULL","alle","personer","86","voksne_videregaende","NULL","NULL","1401"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1401"
"2013","NULL","minoritet","personer","30","voksne_videregaende","NULL","NULL","1401"
"2013","NULL","minoritet","prosent","34.9","voksne_videregaende","NULL","NULL","1401"
"2013","NULL","ikke_minoritet","personer","56","voksne_videregaende","NULL","NULL","1401"
"2013","NULL","ikke_minoritet","prosent","65.1","voksne_videregaende","NULL","NULL","1401"
"2013","NULL","alle","personer","8","voksne_videregaende","NULL","NULL","1411"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1411"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1411"
"2013","NULL","minoritet","prosent","12.5","voksne_videregaende","NULL","NULL","1411"
"2013","NULL","ikke_minoritet","personer","7","voksne_videregaende","NULL","NULL","1411"
"2013","NULL","ikke_minoritet","prosent","87.5","voksne_videregaende","NULL","NULL","1411"
"2013","NULL","alle","personer","4","voksne_videregaende","NULL","NULL","1412"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1412"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1412"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1412"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1412"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1412"
"2013","NULL","alle","personer","10","voksne_videregaende","NULL","NULL","1413"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1413"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1413"
"2013","NULL","minoritet","prosent","10","voksne_videregaende","NULL","NULL","1413"
"2013","NULL","ikke_minoritet","personer","9","voksne_videregaende","NULL","NULL","1413"
"2013","NULL","ikke_minoritet","prosent","90","voksne_videregaende","NULL","NULL","1413"
"2013","NULL","alle","personer","23","voksne_videregaende","NULL","NULL","1416"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1416"
"2013","NULL","minoritet","personer","5","voksne_videregaende","NULL","NULL","1416"
"2013","NULL","minoritet","prosent","21.7","voksne_videregaende","NULL","NULL","1416"
"2013","NULL","ikke_minoritet","personer","18","voksne_videregaende","NULL","NULL","1416"
"2013","NULL","ikke_minoritet","prosent","78.3","voksne_videregaende","NULL","NULL","1416"
"2013","NULL","alle","personer","7","voksne_videregaende","NULL","NULL","1417"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1417"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1417"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1417"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1417"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1417"
"2013","NULL","alle","personer",":","voksne_videregaende","NULL","NULL","1418"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1418"
"2013","NULL","minoritet","personer",":","voksne_videregaende","NULL","NULL","1418"
"2013","NULL","minoritet","prosent",":","voksne_videregaende","NULL","NULL","1418"
"2013","NULL","ikke_minoritet","personer",":","voksne_videregaende","NULL","NULL","1418"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1418"
"2013","NULL","alle","personer","3","voksne_videregaende","NULL","NULL","1419"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1419"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1419"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1419"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1419"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1419"
"2013","NULL","alle","personer","29","voksne_videregaende","NULL","NULL","1420"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1420"
"2013","NULL","minoritet","personer","8","voksne_videregaende","NULL","NULL","1420"
"2013","NULL","minoritet","prosent","27.6","voksne_videregaende","NULL","NULL","1420"
"2013","NULL","ikke_minoritet","personer","21","voksne_videregaende","NULL","NULL","1420"
"2013","NULL","ikke_minoritet","prosent","72.4","voksne_videregaende","NULL","NULL","1420"
"2013","NULL","alle","personer","17","voksne_videregaende","NULL","NULL","1421"
"2013","NULL","alle","prosent",":","voksne_videregaende","NULL","NULL","1421"
"2013","NULL","minoritet","personer",".","voksne_videregaende","NULL","NULL","1421"
"2013","NULL","minoritet","prosent",".","voksne_videregaende","NULL","NULL","1421"
"2013","NULL","ikke_minoritet","personer",".","voksne_videregaende","NULL","NULL","1421"
"2013","NULL","ikke_minoritet","prosent",":","voksne_videregaende","NULL","NULL","1421"
"2013","NULL","alle","personer","12","voksne_videregaende","NULL","NULL","1422"
"2013","NULL","alle","prosent","100","voksne_videregaende","NULL","NULL","1422"
"2013","NULL","minoritet","personer","1","voksne_videregaende","NULL","NULL","1422"
